Causa de muerte,CCAA,Año,TME
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Melilla,2019,0.03188135413099694
Todos los trastornos mentales y del comportamiento,Melilla,2019,0.0129886998311469
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Melilla,2019,0.03542372681221882
Todas las enfermedades del sistema circulatorio,Melilla,2019,0.15232202529254094
Todas las enfermedades del sistema respiratorio,Melilla,2019,0.06376270826199389
Todas las enfermedades del sistema digestivo,Melilla,2019,0.027158190556034432
Todas las enfermedades de la piel y del tejido subcutáneo,Melilla,2019,0.0011807908937406274
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Melilla,2019,0.010627118043665647
Todas las enfermedades del sistema genitourinario,Melilla,2019,0.022435026981071922
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Melilla,2019,0.0
Todas las afecciones originadas en el periodo perinatal,Melilla,2019,0.00472316357496251
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Melilla,2019,0.002361581787481255
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Melilla,2019,0.021254236087331294
Todas las causas externas de mortalidad,Melilla,2019,0.01416949072488753
Todas las causas,Andalucía,2018,0.8656978150303671
Todas las enfermedades infecciosas y parasitarias,Andalucía,2018,0.013983196858441772
Todos los tumores,Andalucía,2018,0.21713193693197724
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Andalucía,2018,0.0035314706351676924
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Andalucía,2018,0.026967593941280562
Todos los trastornos mentales y del comportamiento,Andalucía,2018,0.029095988701196444
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Andalucía,2018,0.050189688724049934
Todas las enfermedades del sistema circulatorio,Andalucía,2018,0.2699850917243018
Todas las enfermedades del sistema respiratorio,Andalucía,2018,0.09958271572232129
Todas las enfermedades del sistema digestivo,Andalucía,2018,0.047894827334866885
Todas las enfermedades de la piel y del tejido subcutáneo,Andalucía,2018,0.003614703949801275
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Andalucía,2018,0.01048739764383133
Todas las enfermedades del sistema genitourinario,Andalucía,2018,0.028061517505036212
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Andalucía,2018,1.1890473519083139e-05
Todas las afecciones originadas en el periodo perinatal,Andalucía,2018,0.0016884472397098059
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Andalucía,2018,0.0017597900808243045
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Andalucía,2018,0.032211292763196224
Todas las causas externas de mortalidad,Andalucía,2018,0.02950026480084527
Todas las causas,Aragón,2018,1.073766215964086
Todas las enfermedades infecciosas y parasitarias,Aragón,2018,0.018200718128752947
Todos los tumores,Aragón,2018,0.27491461273974116
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Aragón,2018,0.003350759822866651
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Aragón,2018,0.03411682728736954
Todos los trastornos mentales y del comportamiento,Aragón,2018,0.05505907618028611
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Aragón,2018,0.0699090344861724
Todas las enfermedades del sistema circulatorio,Aragón,2018,0.32685138999417424
Todas las enfermedades del sistema respiratorio,Aragón,2018,0.12283580896099791
Todas las enfermedades del sistema digestivo,Aragón,2018,0.057419838782760343
Todas las enfermedades de la piel y del tejido subcutáneo,Aragón,2018,0.0021323017054605963
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Aragón,2018,0.022236860642660502
Todas las enfermedades del sistema genitourinario,Aragón,2018,0.03800066253660134
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Aragón,2018,0.0
Todas las afecciones originadas en el periodo perinatal,Aragón,2018,0.0010661508527302981
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Aragón,2018,0.0019799944407848393
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Aragón,2018,0.007996131395477234
Todas las causas externas de mortalidad,Aragón,2018,0.03769604800724983
Todas las causas,Asturias,2018,1.2882143663441104
Todas las enfermedades infecciosas y parasitarias,Asturias,2018,0.02092204930986431
Todos los tumores,Asturias,2018,0.35431247226612067
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Asturias,2018,0.0050602165772695076
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Asturias,2018,0.04009248518913532
Todos los trastornos mentales y del comportamiento,Asturias,2018,0.07629249608806334
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Asturias,2018,0.06510163250371731
Todas las enfermedades del sistema circulatorio,Asturias,2018,0.3777646298646198
Todas las enfermedades del sistema respiratorio,Asturias,2018,0.15686671389535473
Todas las enfermedades del sistema digestivo,Asturias,2018,0.05897098549664079
Todas las enfermedades de la piel y del tejido subcutáneo,Asturias,2018,0.0050602165772695076
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Asturias,2018,0.017418822448677727
Todas las enfermedades del sistema genitourinario,Asturias,2018,0.043790335764832274
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Asturias,2018,0.0
Todas las afecciones originadas en el periodo perinatal,Asturias,2018,0.0008758067152966454
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Asturias,2018,0.002140860859614022
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Asturias,2018,0.014888714160042973
Todas las causas externas de mortalidad,Asturias,2018,0.04865592862759141
Todas las causas,Baleares,2018,0.7032169217677602
Todas las enfermedades infecciosas y parasitarias,Baleares,2018,0.013625577694500835
Todos los tumores,Baleares,2018,0.19684246518407814
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Baleares,2018,0.002913645544736028
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Baleares,2018,0.026308505359822373
Todos los trastornos mentales y del comportamiento,Baleares,2018,0.03470666016523798
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Baleares,2018,0.04867501968853129
Todas las enfermedades del sistema circulatorio,Baleares,2018,0.19804220158485178
Todas las enfermedades del sistema respiratorio,Baleares,2018,0.07446935230516495
Todas las enfermedades del sistema digestivo,Baleares,2018,0.03590639656601164
Todas las enfermedades de la piel y del tejido subcutáneo,Baleares,2018,0.002570863715943554
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Baleares,2018,0.007541200233434425
Todas las enfermedades del sistema genitourinario,Baleares,2018,0.02390903255827505
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Baleares,2018,0.0
Todas las afecciones originadas en el periodo perinatal,Baleares,2018,0.0011997364007736587
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Baleares,2018,0.0009426500291793031
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Baleares,2018,0.00668424566145324
Todas las causas externas de mortalidad,Baleares,2018,0.028879369075765927
Todas las causas,Canarias,2018,0.7491796230491932
Todas las enfermedades infecciosas y parasitarias,Canarias,2018,0.011942777559337231
Todos los tumores,Canarias,2018,0.20743685945371898
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Canarias,2018,0.002250754232336632
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Canarias,2018,0.02654971318960354
Todos los trastornos mentales y del comportamiento,Canarias,2018,0.03316417460708262
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Canarias,2018,0.03422065108348553
Todas las enfermedades del sistema circulatorio,Canarias,2018,0.21350011575307482
Todas las enfermedades del sistema respiratorio,Canarias,2018,0.10528017756154205
Todas las enfermedades del sistema digestivo,Canarias,2018,0.03775755059144309
Todas las enfermedades de la piel y del tejido subcutáneo,Canarias,2018,0.004455574704829659
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Canarias,2018,0.0052823823820145445
Todas las enfermedades del sistema genitourinario,Canarias,2018,0.0232884162407076
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Canarias,2018,0.0
Todas las afecciones originadas en el periodo perinatal,Canarias,2018,0.0019751516732750035
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Canarias,2018,0.0017914166339005847
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Canarias,2018,0.010840367323090717
Todas las causas externas de mortalidad,Canarias,2018,0.029443540059750636
Todas las causas,Cantabria,2018,1.0486948084790142
Todas las enfermedades infecciosas y parasitarias,Cantabria,2018,0.011009919249123507
Todos los tumores,Cantabria,2018,0.29365518997271606
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Cantabria,2018,0.00430074970668887
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Cantabria,2018,0.024944348298795445
Todos los trastornos mentales y del comportamiento,Cantabria,2018,0.09461649354715515
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Cantabria,2018,0.06571545551820594
Todas las enfermedades del sistema circulatorio,Cantabria,2018,0.2735276813454121
Todas las enfermedades del sistema respiratorio,Cantabria,2018,0.13418339084869274
Todas las enfermedades del sistema digestivo,Cantabria,2018,0.045932006867437127
Todas las enfermedades de la piel y del tejido subcutáneo,Cantabria,2018,0.0029245098005484314
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Cantabria,2018,0.014106459037939494
Todas las enfermedades del sistema genitourinario,Cantabria,2018,0.025116378287063004
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Cantabria,2018,0.0
Todas las afecciones originadas en el periodo perinatal,Cantabria,2018,0.0010321799296053287
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Cantabria,2018,0.0022363898474782127
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Cantabria,2018,0.022191868486514568
Todas las causas externas de mortalidad,Cantabria,2018,0.03320178773563808
Todas las causas,Castilla y León,2018,1.2113426358537904
Todas las enfermedades infecciosas y parasitarias,Castilla y León,2018,0.016580141208225072
Todos los tumores,Castilla y León,2018,0.3217622416020137
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Castilla y León,2018,0.006780905631294045
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Castilla y León,2018,0.044820132343431365
Todos los trastornos mentales y del comportamiento,Castilla y León,2018,0.054329939021465705
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Castilla y León,2018,0.06462533842507678
Todas las enfermedades del sistema circulatorio,Castilla y León,2018,0.34061646701585574
Todas las enfermedades del sistema respiratorio,Castilla y León,2018,0.16137728462768694
Todas las enfermedades del sistema digestivo,Castilla y León,2018,0.06508015526620017
Todas las enfermedades de la piel y del tejido subcutáneo,Castilla y León,2018,0.007525151371314123
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Castilla y León,2018,0.017158999006018468
Todas las enfermedades del sistema genitourinario,Castilla y León,2018,0.04229796622447444
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Castilla y León,2018,8.2693971113342e-05
Todas las afecciones originadas en el periodo perinatal,Castilla y León,2018,0.0009509806678034331
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Castilla y León,2018,0.0016125324367101692
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Castilla y León,2018,0.019226348283852016
Todas las causas externas de mortalidad,Castilla y León,2018,0.04651535875125488
Todas las causas,Castilla La Mancha,2018,0.9630054191808993
